Unnamed: 0,geoName,year,sector,establishments,employment,wages,gdp,State,adt,sla,ugos,ugosa,vgos,vgosa
2261,North Carolina,2008,Ocean Economy,2293.0,40414.0,757194738.0,1741805767.816,North Carolina,-0.0932203389830508,-0.1167796610169491,0.0881389830508474,-0.0328847457627118,0.1158949152542373,-0.0048813559322033
2263,North Carolina,2008,Living Resources,163.0,1276.0,24787608.0,138430306.737,North Carolina,-0.0932203389830508,-0.1167796610169491,0.0881389830508474,-0.0328847457627118,0.1158949152542373,-0.0048813559322033
2264,North Carolina,2008,Offshore Mineral Resources,20.0,99.0,4954558.0,10014346.233,North Carolina,-0.0932203389830508,-0.1167796610169491,0.0881389830508474,-0.0328847457627118,0.1158949152542373,-0.0048813559322033
2265,North Carolina,2008,Ship and Boat Building,83.0,3474.0,122591635.0,361408125.989,North Carolina,-0.0932203389830508,-0.1167796610169491,0.0881389830508474,-0.0328847457627118,0.1158949152542373,-0.0048813559322033
2267,North Carolina,2021,Living Resources,244.0,2267.167,80186420.0,344218546.262,North Carolina,0.1930796610169491,0.1695169491525423,0.1515050847457627,0.0304830508474576,0.1695711864406779,0.0487966101694915
2268,North Carolina,2021,Offshore Mineral Resources,18.0,71.333,3442899.0,12153481.779,North Carolina,0.1930796610169491,0.1695169491525423,0.1515050847457627,0.0304830508474576,0.1695711864406779,0.0487966101694915
2269,North Carolina,2021,Ship and Boat Building,66.0,2443.667,123558467.0,1139840268.969,North Carolina,0.1930796610169491,0.1695169491525423,0.1515050847457627,0.0304830508474576,0.1695711864406779,0.0487966101694915
2270,North Carolina,2021,Tourism and Recreation,2873.0,43410.333,975878628.0,2258781455.793,North Carolina,0.1930796610169491,0.1695169491525423,0.1515050847457627,0.0304830508474576,0.1695711864406779,0.0487966101694915
2272,North Carolina,2021,Ocean Economy,3423.0,50974.833,1328685640.0,4016336348.501,North Carolina,0.1930796610169491,0.1695169491525423,0.1515050847457627,0.0304830508474576,0.1695711864406779,0.0487966101694915
2274,North Carolina,2006,Living Resources,162.0,1332.0,23603343.0,148590488.537,North Carolina,0.0563813559322033,0.0328118644067796,0.1591067796610169,0.0380813559322033,0.1177355932203389,-0.0030322033898305
2275,North Carolina,2006,Offshore Mineral Resources,18.0,93.0,4241182.0,9645109.642,North Carolina,0.0563813559322033,0.0328118644067796,0.1591067796610169,0.0380813559322033,0.1177355932203389,-0.0030322033898305
2276,North Carolina,2006,Ship and Boat Building,83.0,4516.0,162029294.0,328442622.144,North Carolina,0.0563813559322033,0.0328118644067796,0.1591067796610169,0.0380813559322033,0.1177355932203389,-0.0030322033898305
2277,North Carolina,2006,Tourism and Recreation,1911.0,32341.0,426025981.0,836012810.992,North Carolina,0.0563813559322033,0.0328118644067796,0.1591067796610169,0.0380813559322033,0.1177355932203389,-0.0030322033898305
2279,North Carolina,2006,Ocean Economy,2357.0,41998.0,776411803.0,1776020625.585,North Carolina,0.0563813559322033,0.0328118644067796,0.1591067796610169,0.0380813559322033,0.1177355932203389,-0.0030322033898305
2281,North Carolina,2007,Living Resources,166.0,1345.0,23892970.0,135024031.223,North Carolina,0.0217118644067796,-0.0018457627118644,0.0946593220338983,-0.0263627118644067,0.0782033898305084,-0.0425694915254237
2282,North Carolina,2007,Offshore Mineral Resources,19.0,88.0,4066069.0,9363001.689,North Carolina,0.0217118644067796,-0.0018457627118644,0.0946593220338983,-0.0263627118644067,0.0782033898305084,-0.0425694915254237
2283,North Carolina,2007,Ship and Boat Building,82.0,4349.0,172522640.0,449324548.176,North Carolina,0.0217118644067796,-0.0018457627118644,0.0946593220338983,-0.0263627118644067,0.0782033898305084,-0.0425694915254237
2284,North Carolina,2007,Tourism and Recreation,1899.0,33652.0,458130032.0,882281030.541,North Carolina,0.0217118644067796,-0.0018457627118644,0.0946593220338983,-0.0263627118644067,0.0782033898305084,-0.0425694915254237
2286,North Carolina,2007,Ocean Economy,2349.0,42906.0,814225959.0,1891092939.999,North Carolina,0.0217118644067796,-0.0018457627118644,0.0946593220338983,-0.0263627118644067,0.0782033898305084,-0.0425694915254237
2288,South Carolina,2016,Living Resources,95.0,516.5,15461276.0,37451244.17,South Carolina,0.053278947368421,0.0510947368421052,0.0605473684210526,-0.0038736842105263,0.0923157894736842,0.0119131578947368
2289,South Carolina,2016,Offshore Mineral Resources,21.0,158.333,7892044.0,22155933.811,South Carolina,0.053278947368421,0.0510947368421052,0.0605473684210526,-0.0038736842105263,0.0923157894736842,0.0119131578947368
2290,South Carolina,2016,Ship and Boat Building,37.0,2737.083,122270373.0,219234353.113,South Carolina,0.053278947368421,0.0510947368421052,0.0605473684210526,-0.0038736842105263,0.0923157894736842,0.0119131578947368
2291,South Carolina,2016,Tourism and Recreation,3051.0,69975.833,1441401365.0,3950792043.738,South Carolina,0.053278947368421,0.0510947368421052,0.0605473684210526,-0.0038736842105263,0.0923157894736842,0.0119131578947368
2293,South Carolina,2016,Ocean Economy,3439.0,78568.167,1836324146.0,4707320343.858,South Carolina,0.053278947368421,0.0510947368421052,0.0605473684210526,-0.0038736842105263,0.0923157894736842,0.0119131578947368
2307,South Carolina,2017,Living Resources,95.0,538.667,17245475.0,41640086.318,South Carolina,0.0333763157894736,0.0311815789473684,0.0724605263157894,0.0080394736842105,-0.0335210526315789,-0.1139263157894737
2308,South Carolina,2017,Offshore Mineral Resources,22.0,197.333,9685121.0,29105483.754,South Carolina,0.0333763157894736,0.0311815789473684,0.0724605263157894,0.0080394736842105,-0.0335210526315789,-0.1139263157894737
2309,South Carolina,2017,Ship and Boat Building,35.0,2998.0,139968575.0,246826830.349,South Carolina,0.0333763157894736,0.0311815789473684,0.0724605263157894,0.0080394736842105,-0.0335210526315789,-0.1139263157894737
2310,South Carolina,2017,Tourism and Recreation,2983.0,71840.417,1541001065.0,4083502240.725,South Carolina,0.0333763157894736,0.0311815789473684,0.0724605263157894,0.0080394736842105,-0.0335210526315789,-0.1139263157894737
2312,South Carolina,2017,Ocean Economy,3386.0,81631.75,2023157561.0,4969310509.52,South Carolina,0.0333763157894736,0.0311815789473684,0.0724605263157894,0.0080394736842105,-0.0335210526315789,-0.1139263157894737
2326,South Carolina,2018,Living Resources,100.0,559.583,18494273.0,46434069.953,South Carolina,-0.0177868421052631,-0.0199842105263157,0.0677131578947368,0.0032947368421052,0.0401052631578947,-0.0402868421052631
2327,South Carolina,2018,Offshore Mineral Resources,23.0,176.417,8586718.0,29919937.681,South Carolina,-0.0177868421052631,-0.0199842105263157,0.0677131578947368,0.0032947368421052,0.0401052631578947,-0.0402868421052631
2329,South Carolina,2018,Tourism and Recreation,3221.0,75090.167,1620406110.0,4419805519.551,South Carolina,-0.0177868421052631,-0.0199842105263157,0.0677131578947368,0.0032947368421052,0.0401052631578947,-0.0402868421052631
2331,South Carolina,2018,Ocean Economy,3644.0,85524.333,2129940179.0,5363225773.753,South Carolina,-0.0177868421052631,-0.0199842105263157,0.0677131578947368,0.0032947368421052,0.0401052631578947,-0.0402868421052631
2344,South Carolina,2019,Living Resources,99.0,577.083,19194185.0,48479852.534,South Carolina,0.1377026315789473,0.1355052631578947,0.04465,-0.0197815789473684,0.0840131578947368,0.0036078947368421
2345,South Carolina,2019,Offshore Mineral Resources,23.0,142.833,8454249.0,26783755.62,South Carolina,0.1377026315789473,0.1355052631578947,0.04465,-0.0197815789473684,0.0840131578947368,0.0036078947368421
2346,South Carolina,2019,Ship and Boat Building,41.0,3098.833,164403221.0,272541077.525,South Carolina,0.1377026315789473,0.1355052631578947,0.04465,-0.0197815789473684,0.0840131578947368,0.0036078947368421
2347,South Carolina,2019,Tourism and Recreation,3301.0,76361.333,1732002619.0,4364166711.945,South Carolina,0.1377026315789473,0.1355052631578947,0.04465,-0.0197815789473684,0.0840131578947368,0.0036078947368421
2349,South Carolina,2019,Ocean Economy,3732.0,87051.083,2270851295.0,5330713046.223,South Carolina,0.1377026315789473,0.1355052631578947,0.04465,-0.0197815789473684,0.0840131578947368,0.0036078947368421
2362,South Carolina,2014,Living Resources,68.0,295.583,6382925.0,14850221.421,South Carolina,0.0440736842105263,0.0418815789473684,0.0474894736842105,-0.0169263157894736,0.0815236842105263,0.0011447368421052
2363,South Carolina,2014,Offshore Mineral Resources,21.0,125.417,5530961.0,13879319.155,South Carolina,0.0440736842105263,0.0418815789473684,0.0474894736842105,-0.0169263157894736,0.0815236842105263,0.0011447368421052
2364,South Carolina,2014,Ship and Boat Building,36.0,2365.75,101021984.0,140541802.727,South Carolina,0.0440736842105263,0.0418815789473684,0.0474894736842105,-0.0169263157894736,0.0815236842105263,0.0011447368421052
2365,South Carolina,2014,Tourism and Recreation,2807.0,64149.833,1232303889.0,3492519327.459,South Carolina,0.0440736842105263,0.0418815789473684,0.0474894736842105,-0.0169263157894736,0.0815236842105263,0.0011447368421052
2367,South Carolina,2014,Ocean Economy,3139.0,72113.917,1571745393.0,4114795876.475,South Carolina,0.0440736842105263,0.0418815789473684,0.0474894736842105,-0.0169263157894736,0.0815236842105263,0.0011447368421052
2369,South Carolina,2015,Living Resources,68.0,331.667,7792394.0,17758510.208,South Carolina,0.1439052631578947,0.1417184210526315,0.0184894736842105,-0.0459236842105263,0.0585394736842105,-0.0218710526315789
2370,South Carolina,2015,Offshore Mineral Resources,23.0,148.75,7166648.0,20630242.832,South Carolina,0.1439052631578947,0.1417184210526315,0.0184894736842105,-0.0459236842105263,0.0585394736842105,-0.0218710526315789
2371,South Carolina,2015,Ship and Boat Building,38.0,2410.833,105385434.0,145690091.281,South Carolina,0.1439052631578947,0.1417184210526315,0.0184894736842105,-0.0459236842105263,0.0585394736842105,-0.0218710526315789
2372,South Carolina,2015,Tourism and Recreation,2891.0,67544.917,1338503100.0,3774206000.661,South Carolina,0.1439052631578947,0.1417184210526315,0.0184894736842105,-0.0459236842105263,0.0585394736842105,-0.0218710526315789
2374,South Carolina,2015,Ocean Economy,3238.0,75344.417,1688245580.0,4418501317.786,South Carolina,0.1439052631578947,0.1417184210526315,0.0184894736842105,-0.0459236842105263,0.0585394736842105,-0.0218710526315789
2376,South Carolina,2021,Living Resources,112.0,500.417,17369021.0,45770553.674,South Carolina,0.1242394736842105,0.1220447368421052,0.0438605263157894,-0.0205578947368421,0.1087315789473684,0.0283342105263157
2377,South Carolina,2021,Offshore Mineral Resources,21.0,139.0,9211242.0,23205873.438,South Carolina,0.1242394736842105,0.1220447368421052,0.0438605263157894,-0.0205578947368421,0.1087315789473684,0.0283342105263157
2378,South Carolina,2021,Ship and Boat Building,39.0,3097.333,176148909.0,305782473.586,South Carolina,0.1242394736842105,0.1220447368421052,0.0438605263157894,-0.0205578947368421,0.1087315789473684,0.0283342105263157
2379,South Carolina,2021,Tourism and Recreation,3275.0,68264.583,1887137267.0,4595516656.133,South Carolina,0.1242394736842105,0.1220447368421052,0.0438605263157894,-0.0205578947368421,0.1087315789473684,0.0283342105263157
2381,South Carolina,2021,Ocean Economy,3748.0,78522.583,2470487830.0,5610195241.318,South Carolina,0.1242394736842105,0.1220447368421052,0.0438605263157894,-0.0205578947368421,0.1087315789473684,0.0283342105263157
2382,South Carolina,2012,Tourism and Recreation,2760.0,61175.25,1146684109.0,2682453453.809,South Carolina,0.0208105263157894,0.0186157894736842,0.0689710526315789,0.0045526315789473,0.111328947368421,0.0309210526315789
2384,South Carolina,2012,Ocean Economy,3063.0,68052.583,1418677222.0,112403362.137,South Carolina,0.0208105263157894,0.0186157894736842,0.0689710526315789,0.0045526315789473,0.111328947368421,0.0309210526315789
2386,South Carolina,2012,Living Resources,62.0,244.0,4366604.0,2918262.183,South Carolina,0.0208105263157894,0.0186157894736842,0.0689710526315789,0.0045526315789473,0.111328947368421,0.0309210526315789
2387,South Carolina,2012,Offshore Mineral Resources,19.0,94.417,3927122.0,9244988.812,South Carolina,0.0208105263157894,0.0186157894736842,0.0689710526315789,0.0045526315789473,0.111328947368421,0.0309210526315789
2388,South Carolina,2012,Ship and Boat Building,33.0,2183.083,93213862.0,152529114.129,South Carolina,0.0208105263157894,0.0186157894736842,0.0689710526315789,0.0045526315789473,0.111328947368421,0.0309210526315789
2390,South Carolina,2013,Living Resources,65.0,256.5,5400681.0,12887856.431,South Carolina,0.0830131578947368,0.0808184210526315,0.0177815789473684,-0.0466342105263157,0.050028947368421,-0.0303631578947368
2391,South Carolina,2013,Offshore Mineral Resources,17.0,101.583,4345399.0,10755283.006,South Carolina,0.0830131578947368,0.0808184210526315,0.0177815789473684,-0.0466342105263157,0.050028947368421,-0.0303631578947368
2392,South Carolina,2013,Ship and Boat Building,32.0,2275.75,93740834.0,152373923.055,South Carolina,0.0830131578947368,0.0808184210526315,0.0177815789473684,-0.0466342105263157,0.050028947368421,-0.0303631578947368
2393,South Carolina,2013,Tourism and Recreation,2794.0,63121.833,1206084123.0,3253236293.768,South Carolina,0.0830131578947368,0.0808184210526315,0.0177815789473684,-0.0466342105263157,0.050028947368421,-0.0303631578947368
2395,South Carolina,2013,Ocean Economy,3108.0,70543.583,1509037005.0,3823556140.693,South Carolina,0.0830131578947368,0.0808184210526315,0.0177815789473684,-0.0466342105263157,0.050028947368421,-0.0303631578947368
2396,South Carolina,2006,Ship and Boat Building,60.0,2927.0,109536971.0,269548632.001,South Carolina,0.0928078947368421,0.0906210526315789,0.0695684210526315,0.0051315789473684,0.0480131578947368,-0.0323763157894736
2397,South Carolina,2006,Tourism and Recreation,2417.0,55611.0,946657401.0,2149103744.472,South Carolina,0.0928078947368421,0.0906210526315789,0.0695684210526315,0.0051315789473684,0.0480131578947368,-0.0323763157894736
2399,South Carolina,2006,Ocean Economy,2799.0,63157.0,1224944038.0,2744540739.951,South Carolina,0.0928078947368421,0.0906210526315789,0.0695684210526315,0.0051315789473684,0.0480131578947368,-0.0323763157894736
2401,South Carolina,2006,Living Resources,87.0,287.0,6114950.0,13688921.401,South Carolina,0.0928078947368421,0.0906210526315789,0.0695684210526315,0.0051315789473684,0.0480131578947368,-0.0323763157894736
2402,South Carolina,2006,Offshore Mineral Resources,20.0,133.0,5232059.0,18885900.818,South Carolina,0.0928078947368421,0.0906210526315789,0.0695684210526315,0.0051315789473684,0.0480131578947368,-0.0323763157894736
2404,South Carolina,2007,Living Resources,85.0,297.0,6591849.0,14337797.477,South Carolina,0.0760894736842105,0.0738973684210526,0.11395,0.049528947368421,0.098828947368421,0.0184342105263157
2405,South Carolina,2007,Offshore Mineral Resources,22.0,127.0,5204551.0,15532346.754,South Carolina,0.0760894736842105,0.0738973684210526,0.11395,0.049528947368421,0.098828947368421,0.0184342105263157
2406,South Carolina,2007,Ship and Boat Building,58.0,3078.0,116840737.0,308783610.437,South Carolina,0.0760894736842105,0.0738973684210526,0.11395,0.049528947368421,0.098828947368421,0.0184342105263157
2407,South Carolina,2007,Tourism and Recreation,2535.0,58845.0,1025458862.0,2572766109.158,South Carolina,0.0760894736842105,0.0738973684210526,0.11395,0.049528947368421,0.098828947368421,0.0184342105263157
2409,South Carolina,2007,Ocean Economy,2926.0,66614.0,1321668178.0,3209223709.192,South Carolina,0.0760894736842105,0.0738973684210526,0.11395,0.049528947368421,0.098828947368421,0.0184342105263157
2410,South Carolina,2008,Ship and Boat Building,48.0,2727.0,105402977.0,288270169.423,South Carolina,-0.1227710526315789,-0.1249657894736842,0.1063763157894736,0.0419578947368421,0.1300026315789473,0.0495973684210526
2411,South Carolina,2008,Tourism and Recreation,2506.0,59198.0,1039605298.0,2320201665.633,South Carolina,-0.1227710526315789,-0.1249657894736842,0.1063763157894736,0.0419578947368421,0.1300026315789473,0.0495973684210526
2413,South Carolina,2008,Ocean Economy,2866.0,66717.0,1320379984.0,2944287226.984,South Carolina,-0.1227710526315789,-0.1249657894736842,0.1063763157894736,0.0419578947368421,0.1300026315789473,0.0495973684210526
2415,South Carolina,2008,Living Resources,74.0,330.0,6273851.0,13497154.945,South Carolina,-0.1227710526315789,-0.1249657894736842,0.1063763157894736,0.0419578947368421,0.1300026315789473,0.0495973684210526
2416,South Carolina,2008,Offshore Mineral Resources,21.0,81.0,3206137.0,10262354.461,South Carolina,-0.1227710526315789,-0.1249657894736842,0.1063763157894736,0.0419578947368421,0.1300026315789473,0.0495973684210526
2418,South Carolina,2009,Living Resources,68.0,295.0,6010038.0,13596917.056,South Carolina,0.0253684210526315,0.0231552631578947,0.0642684210526315,-0.0001447368421052,0.0924552631578947,0.0120526315789473
2419,South Carolina,2009,Offshore Mineral Resources,21.0,60.0,2299651.0,7918092.604,South Carolina,0.0253684210526315,0.0231552631578947,0.0642684210526315,-0.0001447368421052,0.0924552631578947,0.0120526315789473
2420,South Carolina,2009,Ship and Boat Building,46.0,1940.0,82015061.0,295962150.827,South Carolina,0.0253684210526315,0.0231552631578947,0.0642684210526315,-0.0001447368421052,0.0924552631578947,0.0120526315789473
2422,South Carolina,2009,Ocean Economy,2913.0,62111.0,1203845014.0,2789926829.879,South Carolina,0.0253684210526315,0.0231552631578947,0.0642684210526315,-0.0001447368421052,0.0924552631578947,0.0120526315789473
2423,South Carolina,2009,Tourism and Recreation,2557.0,56143.0,981302036.0,2219488480.94,South Carolina,0.0253684210526315,0.0231552631578947,0.0642684210526315,-0.0001447368421052,0.0924552631578947,0.0120526315789473
2425,South Carolina,2020,Living Resources,109.0,532.833,18547858.0,45824360.569,South Carolina,0.0246973684210526,0.0225052631578947,0.0657631578947368,0.0013526315789473,0.1366605263157894,0.0562473684210526
2426,South Carolina,2020,Offshore Mineral Resources,24.0,150.417,9080344.0,24528963.65,South Carolina,0.0246973684210526,0.0225052631578947,0.0657631578947368,0.0013526315789473,0.1366605263157894,0.0562473684210526
2427,South Carolina,2020,Ship and Boat Building,38.0,2889.083,163214291.0,207967423.317,South Carolina,0.0246973684210526,0.0225052631578947,0.0657631578947368,0.0013526315789473,0.1366605263157894,0.0562473684210526
2428,South Carolina,2020,Tourism and Recreation,3286.0,61527.167,1456821871.0,3367631186.037,South Carolina,0.0246973684210526,0.0225052631578947,0.0657631578947368,0.0013526315789473,0.1366605263157894,0.0562473684210526
2430,South Carolina,2020,Ocean Economy,3747.0,71628.583,1991937734.0,4220408435.055,South Carolina,0.0246973684210526,0.0225052631578947,0.0657631578947368,0.0013526315789473,0.1366605263157894,0.0562473684210526
2442,South Carolina,2010,Ocean Economy,2922.0,63011.0,1255709759.0,2916515180.516,South Carolina,-0.0727815789473684,-0.074978947368421,0.1115815789473684,0.0471605263157894,0.0658894736842105,-0.0145157894736842
2444,South Carolina,2010,Living Resources,62.0,248.0,4418866.0,10100154.254,South Carolina,-0.0727815789473684,-0.074978947368421,0.1115815789473684,0.0471605263157894,0.0658894736842105,-0.0145157894736842
2445,South Carolina,2010,Offshore Mineral Resources,17.0,63.0,2459501.0,7178689.46,South Carolina,-0.0727815789473684,-0.074978947368421,0.1115815789473684,0.0471605263157894,0.0658894736842105,-0.0145157894736842
2446,South Carolina,2010,Ship and Boat Building,39.0,1981.0,84256118.0,288161007.959,South Carolina,-0.0727815789473684,-0.074978947368421,0.1115815789473684,0.0471605263157894,0.0658894736842105,-0.0145157894736842
2448,South Carolina,2010,Tourism and Recreation,2605.0,57329.0,1029426494.0,2343993393.362,South Carolina,-0.0727815789473684,-0.074978947368421,0.1115815789473684,0.0471605263157894,0.0658894736842105,-0.0145157894736842
2450,South Carolina,2011,Living Resources,63.0,236.0,4320307.0,9918280.424,South Carolina,-0.0572947368421052,-0.0594947368421052,0.1470815789473684,0.0826605263157894,0.0865131578947368,0.0061052631578947
2451,South Carolina,2011,Offshore Mineral Resources,17.0,61.0,2706327.0,7588037.246,South Carolina,-0.0572947368421052,-0.0594947368421052,0.1470815789473684,0.0826605263157894,0.0865131578947368,0.0061052631578947
2452,South Carolina,2011,Ship and Boat Building,35.0,2112.0,92179160.0,231298863.282,South Carolina,-0.0572947368421052,-0.0594947368421052,0.1470815789473684,0.0826605263157894,0.0865131578947368,0.0061052631578947
2453,South Carolina,2011,Tourism and Recreation,2681.0,58828.0,1075963360.0,2473482750.843,South Carolina,-0.0572947368421052,-0.0594947368421052,0.1470815789473684,0.0826605263157894,0.0865131578947368,0.0061052631578947
2455,South Carolina,2011,Ocean Economy,2987.0,65027.0,1323162072.0,3001815497.189,South Carolina,-0.0572947368421052,-0.0594947368421052,0.1470815789473684,0.0826605263157894,0.0865131578947368,0.0061052631578947
2457,South Carolina,2005,Offshore Mineral Resources,21.0,120.0,4519000.0,14496185.97,South Carolina,-0.0500868421052631,-0.0522815789473684,0.0455368421052631,-0.0188842105263157,0.1465105263157894,0.0660973684210526
2458,South Carolina,2005,Ship and Boat Building,55.0,2665.0,95583389.0,223447971.473,South Carolina,-0.0500868421052631,-0.0522815789473684,0.0455368421052631,-0.0188842105263157,0.1465105263157894,0.0660973684210526
2459,South Carolina,2005,Tourism and Recreation,2251.0,53148.0,864731435.0,1930529545.114,South Carolina,-0.0500868421052631,-0.0522815789473684,0.0455368421052631,-0.0188842105263157,0.1465105263157894,0.0660973684210526
2461,South Carolina,2005,Ocean Economy,2604.0,60554.0,1124711072.0,2462936913.233,South Carolina,-0.0500868421052631,-0.0522815789473684,0.0455368421052631,-0.0188842105263157,0.1465105263157894,0.0660973684210526
2462,South Carolina,2005,Living Resources,78.0,303.0,5273646.0,13158436.892,South Carolina,-0.0500868421052631,-0.0522815789473684,0.0455368421052631,-0.0188842105263157,0.1465105263157894,0.0660973684210526
2465,Texas,2005,Living Resources,254.0,2243.0,47300774.0,148077236.49,Texas,0.1934428571428571,-0.0343467980295566,0.0510679802955665,0.0504497536945812,-0.003635960591133,0.0044349753694581
2466,Texas,2005,Offshore Mineral Resources,1869.0,77252.0,9732473905.0,61363932019.75,Texas,0.1934428571428571,-0.0343467980295566,0.0510679802955665,0.0504497536945812,-0.003635960591133,0.0044349753694581
2467,Texas,2005,Ship and Boat Building,117.0,4756.0,179822012.0,258415346.856,Texas,0.1934428571428571,-0.0343467980295566,0.0510679802955665,0.0504497536945812,-0.003635960591133,0.0044349753694581
2468,Texas,2005,Tourism and Recreation,1864.0,37635.0,511897733.0,1099773565.574,Texas,0.1934428571428571,-0.0343467980295566,0.0510679802955665,0.0504497536945812,-0.003635960591133,0.0044349753694581
2469,Texas,2005,Ocean Economy,4943.0,155168.0,12113261223.0,66514370391.321,Texas,0.1934428571428571,-0.0343467980295566,0.0510679802955665,0.0504497536945812,-0.003635960591133,0.0044349753694581
2470,Texas,2009,Ocean Economy,5489.0,178786.0,16828157620.0,77664125003.93,Texas,0.2184679802955665,-0.0093280788177339,-0.0091266009852216,-0.0097453201970443,-0.010703448275862,-0.0026349753694581
2471,Texas,2009,Ship and Boat Building,135.0,5741.0,275001751.0,671700828.666,Texas,0.2184679802955665,-0.0093280788177339,-0.0091266009852216,-0.0097453201970443,-0.010703448275862,-0.0026349753694581
2472,Texas,2009,Tourism and Recreation,1994.0,39156.0,589723593.0,1246772345.257,Texas,0.2184679802955665,-0.0093280788177339,-0.0091266009852216,-0.0097453201970443,-0.010703448275862,-0.0026349753694581
2474,Texas,2009,Living Resources,233.0,2028.0,53400421.0,169287970.567,Texas,0.2184679802955665,-0.0093280788177339,-0.0091266009852216,-0.0097453201970443,-0.010703448275862,-0.0026349753694581
2475,Texas,2009,Offshore Mineral Resources,2233.0,94503.0,13622865020.0,70460870362.656,Texas,0.2184679802955665,-0.0093280788177339,-0.0091266009852216,-0.0097453201970443,-0.010703448275862,-0.0026349753694581
2477,Texas,2006,Offshore Mineral Resources,1964.0,85014.0,11111444951.0,70629217989.111,Texas,0.1781463054187192,-0.049647290640394,0.0355162561576354,0.0348945812807881,-0.0256822660098522,-0.0176093596059113
2478,Texas,2006,Ship and Boat Building,117.0,6324.0,278958188.0,305413793.031,Texas,0.1781463054187192,-0.049647290640394,0.0355162561576354,0.0348945812807881,-0.0256822660098522,-0.0176093596059113
2480,Texas,2006,Living Resources,235.0,2269.0,52592554.0,164206649.855,Texas,0.1781463054187192,-0.049647290640394,0.0355162561576354,0.0348945812807881,-0.0256822660098522,-0.0176093596059113
2481,Texas,2006,Tourism and Recreation,1894.0,38823.0,553281950.0,1232407505.078,Texas,0.1781463054187192,-0.049647290640394,0.0355162561576354,0.0348945812807881,-0.0256822660098522,-0.0176093596059113
2483,Texas,2006,Ocean Economy,5044.0,168383.0,13854440834.0,76728453758.911,Texas,0.1781463054187192,-0.049647290640394,0.0355162561576354,0.0348945812807881,-0.0256822660098522,-0.0176093596059113
2484,Texas,2007,Tourism and Recreation,1987.0,39792.0,589034564.0,1278986962.679,Texas,0.2116546798029556,-0.0161384236453201,-0.0232847290640394,-0.0239029556650246,-0.0055270935960591,0.002543842364532
2486,Texas,2007,Ocean Economy,5413.0,179885.0,16231414566.0,91845412678.507,Texas,0.2116546798029556,-0.0161384236453201,-0.0232847290640394,-0.0239029556650246,-0.0055270935960591,0.002543842364532
2488,Texas,2007,Living Resources,280.0,2443.0,66504507.0,201714999.355,Texas,0.2116546798029556,-0.0161384236453201,-0.0232847290640394,-0.0239029556650246,-0.0055270935960591,0.002543842364532
2489,Texas,2007,Offshore Mineral Resources,2148.0,92214.0,13128190469.0,85478122006.752,Texas,0.2116546798029556,-0.0161384236453201,-0.0232847290640394,-0.0239029556650246,-0.0055270935960591,0.002543842364532
2490,Texas,2007,Ship and Boat Building,135.0,7793.0,380258580.0,647474170.644,Texas,0.2116546798029556,-0.0161384236453201,-0.0232847290640394,-0.0239029556650246,-0.0055270935960591,0.002543842364532
2492,Texas,2008,Living Resources,272.0,2170.0,62997259.0,182758770.746,Texas,0.2288064039408867,0.00101921182266,-0.0020083743842364,-0.0026310344827586,-0.0200418719211822,-0.0119724137931034
2493,Texas,2008,Offshore Mineral Resources,2234.0,99321.0,14505266145.0,107352628316.141,Texas,0.2288064039408867,0.00101921182266,-0.0020083743842364,-0.0026310344827586,-0.0200418719211822,-0.0119724137931034
2494,Texas,2008,Ship and Boat Building,140.0,7686.0,391778610.0,741973907.218,Texas,0.2288064039408867,0.00101921182266,-0.0020083743842364,-0.0026310344827586,-0.0200418719211822,-0.0119724137931034
2495,Texas,2008,Tourism and Recreation,2042.0,39750.0,577307894.0,1228875857.177,Texas,0.2288064039408867,0.00101921182266,-0.0020083743842364,-0.0026310344827586,-0.0200418719211822,-0.0119724137931034
2497,Texas,2008,Ocean Economy,5640.0,188834.0,17883726115.0,114715561126.838,Texas,0.2288064039408867,0.00101921182266,-0.0020083743842364,-0.0026310344827586,-0.0200418719211822,-0.0119724137931034
2499,Texas,2012,Living Resources,236.0,2287.667,68113765.0,199215861.887,Texas,0.2223650246305418,-0.0054251231527093,0.0106310344827586,0.0100142857142857,-0.0016325123152709,0.0064399014778325
2500,Texas,2012,Offshore Mineral Resources,2412.0,106764.417,17207813939.0,92437730418.192,Texas,0.2223650246305418,-0.0054251231527093,0.0106310344827586,0.0100142857142857,-0.0016325123152709,0.0064399014778325
2501,Texas,2012,Ship and Boat Building,119.0,6281.583,354822998.0,812300976.635,Texas,0.2223650246305418,-0.0054251231527093,0.0106310344827586,0.0100142857142857,-0.0016325123152709,0.0064399014778325
2502,Texas,2012,Tourism and Recreation,2178.0,43583.917,714555859.0,1435522685.48,Texas,0.2223650246305418,-0.0054251231527093,0.0106310344827586,0.0100142857142857,-0.0016325123152709,0.0064399014778325
2504,Texas,2012,Ocean Economy,5820.0,196112.667,20771071848.0,99777850573.334,Texas,0.2223650246305418,-0.0054251231527093,0.0106310344827586,0.0100142857142857,-0.0016325123152709,0.0064399014778325
2505,Texas,2011,Ocean Economy,5722.0,181869.0,18949030725.0,93668991017.259,Texas,0.2624054187192118,0.0346172413793103,0.0585068965517241,0.0578901477832512,-0.040743842364532,-0.0326694581280788
