geoid,geoName,year,sector,establishments,employment,wages,gdp
28000,Mississippi,2020,Marine Transportation,65,1759.333,121135270,162247590.778
28000,Mississippi,2020,Ocean Economy,1128,32649.25,1337737187,2202659831.679
28000,Mississippi,2013,Marine Transportation,70,1872.333,96256246,166882237.813
28000,Mississippi,2013,Ocean Economy,1044,31636.417,1190556400,2135547252.304
28000,Mississippi,2017,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2013,Tourism and Recreation,798,13544.5,196156279,407979415.159
28000,Mississippi,2016,Marine Transportation,SUP,SUP,SUP,SUP
28000,Mississippi,2015,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2011,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2012,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2015,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2007,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2008,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2005,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2006,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2007,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2009,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2010,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2011,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2012,Offshore Mineral Resources,SUP,SUP,SUP,SUP
28000,Mississippi,2016,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2010,Tourism and Recreation,744,12047,171809066,364904530.113
28000,Mississippi,2008,Living Resources,153,3804,86140767,298376419.281
28000,Mississippi,2008,Offshore Mineral Resources,19,137,17949094,68171930.872
28000,Mississippi,2008,Ship and Boat Building,30,15501,876446412,1098609960.423
28000,Mississippi,2008,Marine Transportation,80,2025,84470101,200552497.487
28000,Mississippi,2008,Ocean Economy,1018,33478,1230807384,2004450406.29
28000,Mississippi,2009,Living Resources,144,3643,83725386,294646996.165
28000,Mississippi,2009,Ship and Boat Building,30,15319,877520583,892013216.831
28000,Mississippi,2009,Tourism and Recreation,729,11758,162682816,340143367.602
28000,Mississippi,2009,Marine Transportation,83,2065,87221624,207122834.983
28000,Mississippi,2009,Ocean Economy,1024,32984,1226747719,1788571179.238
28000,Mississippi,2010,Living Resources,134,3533,83505534,283794456.771
28000,Mississippi,2010,Ship and Boat Building,30,15211,868342877,1247484915.956
28000,Mississippi,2005,Living Resources,172,4675,92158582,325108080.049
28000,Mississippi,2005,Ship and Boat Building,29,14368,659157835,726041678.45
28000,Mississippi,2005,Tourism and Recreation,715,11000,132887345,283114537.914
28000,Mississippi,2005,Marine Transportation,72,2001,72105428,135659306.216
28000,Mississippi,2005,Ocean Economy,1021,32253,966096347,1501626070.897
28000,Mississippi,2006,Living Resources,170,4317,89254485,274578881.035
28000,Mississippi,2006,Ship and Boat Building,31,14162,664486969,676253411.577
28000,Mississippi,2006,Tourism and Recreation,681,10259,131446659,277642238.178
28000,Mississippi,2006,Marine Transportation,80,1747,70803889,174548691.088
28000,Mississippi,2006,Ocean Economy,1003,30842,970265700,1445728970.482
28000,Mississippi,2007,Living Resources,162,4147,88785372,332131220.785
28000,Mississippi,2007,Ship and Boat Building,31,14597,772358780,791633498.01
28000,Mississippi,2007,Tourism and Recreation,679,11458,151618083,311310299.398
28000,Mississippi,2007,Marine Transportation,81,1896,79957810,190062864.704
28000,Mississippi,2007,Ocean Economy,997,32365,1102184581,1663002193.062
34000,New Jersey,2007,Ship and Boat Building,33,2053,84639564,164457576.659
34000,New Jersey,2008,Living Resources,216,1307,47625814,111536534.452
34000,New Jersey,2008,Offshore Mineral Resources,72,741,43633979,111580663.386
34000,New Jersey,2008,Ship and Boat Building,36,1893,78830240,156871365.336
34000,New Jersey,2008,Tourism and Recreation,6923,77451,1455778632,2729119350.11
34000,New Jersey,2008,Marine Transportation,775,39546,2498762237,4776018305.89
34000,New Jersey,2008,Ocean Economy,8173,123502,4328635420,8261204731.186
34000,New Jersey,2009,Marine Construction,151,1825,138210069,265731865.693
34000,New Jersey,2009,Living Resources,203,1224,44207810,115738625.724
34000,New Jersey,2009,Offshore Mineral Resources,70,636,37501562,112672927.556
34000,New Jersey,2009,Ship and Boat Building,34,1019,44049105,103569053.684
34000,New Jersey,2008,Marine Construction,151,2562,204004518,376078512.013
34000,New Jersey,2007,Tourism and Recreation,7041,77411,1446567441,2726783436.084
34000,New Jersey,2007,Marine Transportation,785,39340,2517887841,4249225890.063
34000,New Jersey,2007,Ocean Economy,8323,122976,4295786391,7702756480.351
34000,New Jersey,2009,Tourism and Recreation,7107,77636,1430827968,2565385501.126
34000,New Jersey,2009,Marine Transportation,791,38223,2451514481,4827384947.625
34000,New Jersey,2009,Ocean Economy,8356,120564,4146310995,7990482921.409
34000,New Jersey,2010,Marine Construction,154,1880,144499409,265891803.871
34000,New Jersey,2010,Living Resources,208,1201,45437187,110344546.056
34000,New Jersey,2010,Offshore Mineral Resources,68,623,35754370,89547485.52
34000,New Jersey,2010,Ship and Boat Building,32,947,41162251,86794850.058
34000,New Jersey,2010,Tourism and Recreation,7299,78045,1465280734,2666988903.429
34000,New Jersey,2010,Marine Transportation,783,36344,2407438732,4686952128.829
34000,New Jersey,2010,Ocean Economy,8544,119042,4139572683,7906519717.762
34000,New Jersey,2011,Marine Construction,140,1550,120880568,219880437.836
34000,New Jersey,2011,Living Resources,205,1213,44351795,100452579.531
34000,New Jersey,2011,Offshore Mineral Resources,69,637,34842748,88054519.317
34000,New Jersey,2011,Ship and Boat Building,30,1012,46593545,89327508.044
34000,New Jersey,2020,Marine Construction,SUP,SUP,SUP,SUP
34000,New Jersey,2020,Living Resources,287,2161.5,114366888,287348485.118
34000,New Jersey,2020,Offshore Mineral Resources,70,630.583,48152429,124012481.243
34000,New Jersey,2020,Ship and Boat Building,28,1252.583,77069118,104439567.305
34000,New Jersey,2020,Tourism and Recreation,8030,77081.333,1911687907,3600752386.523
34000,New Jersey,2020,Marine Transportation,835,71295.25,4319641649,6527610389.39
34000,New Jersey,2020,Ocean Economy,9376,154826.25,6706725583,11068642822.011
34000,New Jersey,2016,Marine Construction,136,2532.167,226155588,418352221.029
34000,New Jersey,2016,Living Resources,284,2498.25,111003072,267992986.522
34000,New Jersey,2016,Offshore Mineral Resources,66,555.417,38129999,137113799.586
34000,New Jersey,2016,Ship and Boat Building,31,1556.25,75567400,158331549.423
34000,New Jersey,2016,Tourism and Recreation,7630,91432.833,1982530833,3957659673.52
34000,New Jersey,2016,Marine Transportation,748,40268.5,2732276216,4608768299.985
34000,New Jersey,2016,Ocean Economy,8895,138843.417,5165663108,9548218530.066
34000,New Jersey,2017,Marine Construction,135,2563.75,241717791,433178813.012
34000,New Jersey,2017,Living Resources,291,2511.333,113146863,273311327.096
34000,New Jersey,2017,Offshore Mineral Resources,65,610.25,43475278,112540366.417
34000,New Jersey,2017,Ship and Boat Building,30,1641.167,83273597,168915892.526
34000,New Jersey,2017,Tourism and Recreation,7670,94721.833,2093525766,4205174192.821
34000,New Jersey,2017,Marine Transportation,728,50793.917,3051838378,5299466339.697
34000,New Jersey,2017,Ocean Economy,8919,152842.25,5626977673,10492586931.569
34000,New Jersey,2018,Marine Construction,133,2847.167,270490639,478949508.789
34000,New Jersey,2018,Living Resources,289,2444.667,116309239,288601492.025
34000,New Jersey,2018,Offshore Mineral Resources,67,633.583,46199673,107793692.07
34000,New Jersey,2018,Ship and Boat Building,SUP,SUP,SUP,SUP
34000,New Jersey,2018,Tourism and Recreation,7949,96260.583,2201616477,4326005394.906
34000,New Jersey,2018,Marine Transportation,776,58238.5,3476726594,5964156277.786
34000,New Jersey,2018,Ocean Economy,9242,162016.667,6192103283,11319564853.628
34000,New Jersey,2019,Marine Construction,130,2775.833,262218758,471254165.673
34000,New Jersey,2019,Living Resources,288,2528.167,123112641,317310402.079
34000,New Jersey,2019,Offshore Mineral Resources,64,631.583,45834215,132647208.746
34000,New Jersey,2019,Ship and Boat Building,29,1405.083,78722785,138835096.563
34000,New Jersey,2019,Tourism and Recreation,8020,98790,2347078060,4795148008.031
34000,New Jersey,2019,Marine Transportation,818,63525.667,3832215183,6578410994.648
34000,New Jersey,2019,Ocean Economy,9349,169656.333,6689181642,12433605875.74
34000,New Jersey,2014,Marine Construction,132,2142.25,186567741,377122221.552
34000,New Jersey,2014,Living Resources,182,1443.167,51792820,118837026.283
34000,New Jersey,2014,Offshore Mineral Resources,66,574.917,36828362,92213542.625
34000,New Jersey,2014,Ship and Boat Building,32,1221.25,59553023,109039313.752
34000,New Jersey,2014,Tourism and Recreation,7392,86426.75,1771267900,3448191554.438
34000,New Jersey,2014,Marine Transportation,720,31757.667,2327115876,4031925580.268
34000,New Jersey,2014,Ocean Economy,8524,123566,4433125722,8177329238.918
34000,New Jersey,2015,Marine Construction,136,2276.667,196972098,379546884.697
34000,New Jersey,2015,Living Resources,192,1501.833,57251530,133780053.806
34000,New Jersey,2015,Offshore Mineral Resources,66,552,36954060,108009801.165
34000,New Jersey,2015,Ship and Boat Building,32,1435.917,68756056,135412292.171
34000,New Jersey,2015,Tourism and Recreation,7555,88776.5,1862676103,3713136181.823
34000,New Jersey,2015,Marine Transportation,739,33841.5,2558123065,4357459085.47
34000,New Jersey,2015,Ocean Economy,8720,128384.417,4780732912,8827344299.133
34000,New Jersey,2021,Marine Construction,130,2255.417,226208469,395390494.487
34000,New Jersey,2021,Living Resources,302,2266.917,139908503,369844575.795
34000,New Jersey,2021,Offshore Mineral Resources,76,684.333,55112593,149294916.147
34000,New Jersey,2021,Ship and Boat Building,33,1441,88746343,172992652.508
34000,New Jersey,2021,Tourism and Recreation,8303,90866.25,2588046049,5472282318.447
34000,New Jersey,2021,Marine Transportation,880,75737.333,4869075692,7472475480.999
34000,New Jersey,2021,Ocean Economy,9724,173251.25,7967097649,14032280438.383
34000,New Jersey,2005,Marine Construction,157,2516,163390484,340944118.039
34000,New Jersey,2005,Living Resources,231,1614,47726331,115115411.223
34000,New Jersey,2005,Offshore Mineral Resources,75,845,47221536,136883984.205
34000,New Jersey,2005,Ship and Boat Building,26,2226,85312627,150913791.202
34000,New Jersey,2005,Tourism and Recreation,6584,71840,1260460414,2374204607.783
34000,New Jersey,2005,Marine Transportation,765,37055,2262333387,3796507146.186
34000,New Jersey,2005,Ocean Economy,7838,116098,3866444779,6914569058.639
34000,New Jersey,2006,Marine Construction,163,2103,140935954,284604578.151
34000,New Jersey,2006,Living Resources,232,1410,42224064,103459987.897
34000,New Jersey,2006,Offshore Mineral Resources,71,838,45268485,137158662.726
34000,New Jersey,2006,Ship and Boat Building,30,2203,87161730,149219276.704
34000,New Jersey,2006,Tourism and Recreation,6959,75411,1361531569,2568215375.598
34000,New Jersey,2006,Marine Transportation,778,38083,2307603355,3836466801.031
34000,New Jersey,2006,Ocean Economy,8233,120049,3984725157,7079124682.108
34000,New Jersey,2007,Marine Construction,158,2104,158342390,312537866.432
34000,New Jersey,2007,Living Resources,231,1293,43489739,98273368.996
34000,New Jersey,2007,Offshore Mineral Resources,75,773,44859416,151478342.116
34000,New Jersey,2011,Tourism and Recreation,7401,79074,1509376624,2945497036.084
34000,New Jersey,2011,Marine Transportation,735,35133,2371082407,4448740220.774
34000,New Jersey,2011,Ocean Economy,8580,118621,4127127687,7891952301.586
34000,New Jersey,2012,Marine Construction,141,1839.333,147369400,294313864.886
34000,New Jersey,2012,Living Resources,197,1308.167,44488370,103420619.067
34000,New Jersey,2012,Offshore Mineral Resources,72,550.333,32636301,92867920.535
34000,New Jersey,2012,Ship and Boat Building,30,1020.417,47127467,82405979.595
34000,New Jersey,2012,Tourism and Recreation,7405,82392.25,1606123407,3185900042.319
34000,New Jersey,2012,Marine Transportation,750,34180.167,2343215196,4250968780.569
34000,New Jersey,2012,Ocean Economy,8595,121290.667,4220960141,8009877206.971
34000,New Jersey,2013,Marine Construction,134,1923.667,170038238,339640052.376
34000,New Jersey,2013,Offshore Mineral Resources,62,529.5,32633842,122068472.166
34000,New Jersey,2013,Ship and Boat Building,32,1055.917,50659345,114513458.408
34000,New Jersey,2013,Tourism and Recreation,7489,84703.583,1686584290,3327073495.565
34000,New Jersey,2013,Marine Transportation,763,32698.25,2320404872,4285834530.785
34000,New Jersey,2013,Ocean Economy,8682,122324.5,4307966703,8302135035.049
34000,New Jersey,2013,Living Resources,202,1413.583,47646116,113005025.749
36000,New York,2009,Living Resources,442,2420,78692739,210369345.9
36000,New York,2009,Offshore Mineral Resources,154,517,28251265,127781809.38
36000,New York,2009,Ship and Boat Building,44,773,48554387,133023947.16
36000,New York,2009,Tourism and Recreation,16062.614,238862.747,6467371747,14803174694
36000,New York,2009,Marine Transportation,605,24408,1755398079,2837556189.2
36000,New York,2009,Ocean Economy,17501.614,270045.747,8635399281,18615223123
36000,New York,2010,Marine Construction,187,4045,351809310,661321435.1
36000,New York,2010,Living Resources,469,2439,79102145,222236928.49
36000,New York,2010,Offshore Mineral Resources,156,456,28790627,124724986.75
36000,New York,2010,Ship and Boat Building,43,671,44505678,140270319.5
36000,New York,2010,Tourism and Recreation,16941.474,250879.887,6975257339,15739698163
36000,New York,2010,Marine Transportation,612,23122,1683843474,2970069723.3
36000,New York,2010,Ocean Economy,18408.474,281612.887,9163308573,19858321556
36000,New York,2011,Marine Construction,194,3232,292816759,525017547.02
36000,New York,2009,Marine Construction,194,3065,257131064,503317137.12
36000,New York,2008,Ship and Boat Building,48,812,45169071,118773820.99
36000,New York,2008,Tourism and Recreation,15548.468,240784.136,6687901981,15423835727
36000,New York,2008,Marine Transportation,614,25770,1794455513,2924359315.2
36000,New York,2008,Ocean Economy,17005.468,271791.136,8766424096,19005068519
36000,New York,2005,Marine Transportation,572,22637,1587280903,2303733387.6
36000,New York,2005,Ocean Economy,15537.223,245052.107,7232763754,15784310289
36000,New York,2006,Marine Construction,183,1720,121475784,236349733.61
36000,New York,2011,Living Resources,478,2609,87038794,0
36000,New York,2011,Offshore Mineral Resources,145,415,23250827,57748922.87
36000,New York,2011,Ship and Boat Building,41,608,40271697,124131273.51
36000,New York,2011,Tourism and Recreation,17663.843,268851.3,7636542000,17218065819
36000,New York,2005,Marine Construction,186,1915,120748628,242923516.97
36000,New York,2005,Living Resources,467,2092,51070407,118173541.45
36000,New York,2005,Offshore Mineral Resources,159,390,15157531,42996876.439
36000,New York,2005,Ship and Boat Building,40,685,34899280,106774834.8
36000,New York,2005,Tourism and Recreation,14113.223,217333.107,5423607005,12969708132
36000,New York,2021,Marine Construction,249,3163,355455352,635708676.25
36000,New York,2021,Living Resources,686,4530,224071496,594126271.56
36000,New York,2021,Offshore Mineral Resources,136,593,48911527,124061476.39
36000,New York,2021,Ship and Boat Building,33,923,84654250,139597959.36
36000,New York,2021,Tourism and Recreation,21302.54,246336.763,9608183410.4,22560525152
36000,New York,2021,Marine Transportation,686,30376,2113014038,3169743128
36000,New York,2021,Ocean Economy,23092.54,285921.763,12434290073,27223762664
36000,New York,2014,Living Resources,479,2854,94445940,0
36000,New York,2013,Living Resources,473,2583,89217744,0
36000,New York,2013,Offshore Mineral Resources,137,353,17582581,43338424.848
36000,New York,2013,Ship and Boat Building,39,589,37926377,115887787.23
36000,New York,2013,Tourism and Recreation,18883.908,300752.257,8831821845.8,20961752107
36000,New York,2013,Marine Transportation,611,22046,1626525759,3148599918.2
36000,New York,2013,Ocean Economy,20345.908,328718.257,10818389728,24905144829
36000,New York,2016,Living Resources,745,5048,205416265,0
36000,New York,2011,Ocean Economy,19114.843,297887.3,9710363442,20963435805
36000,New York,2012,Marine Construction,193,2622,215775232,388500514.75
36000,New York,2012,Living Resources,473,2603,98654018,0
36000,New York,2012,Offshore Mineral Resources,136,373,35867937,79202606.36
36000,New York,2012,Ship and Boat Building,42,595,36462884,99260137.652
36000,New York,2012,Tourism and Recreation,18189.327,285525.052,8265007736,19021698775
36000,New York,2012,Marine Transportation,591,21901,1625317974,2851599254.1
36000,New York,2012,Ocean Economy,19624.327,313619.052,10277085781,22712234801
36000,New York,2013,Marine Construction,202,2395,215315421,386995370.46
36000,New York,2011,Marine Transportation,593,22172,1630443365,2797666118.8
36000,New York,2016,Marine Construction,202,2456,227052754,404646701.98
36000,New York,2016,Offshore Mineral Resources,129,201,15301469,35248462.999
36000,New York,2016,Ship and Boat Building,37,709,54303397,155743730.86
36000,New York,2016,Tourism and Recreation,19803.423,342796.355,11125029704,23742145296
36000,New York,2016,Marine Transportation,657,22856,1776843739,3028825870.6
36000,New York,2016,Ocean Economy,21573.423,374066.355,13403947328,27902236829
36000,New York,2017,Marine Construction,207,3011,280641354,501793647.69
36000,New York,2017,Living Resources,751,5098,217668750,555554966.81
36000,New York,2017,Offshore Mineral Resources,128,250,15327989,31019792.944
36000,New York,2017,Ship and Boat Building,39,739,56364104,130148684.18
36000,New York,2017,Tourism and Recreation,22221.894,354828.795,11948362170,25510998694
36000,New York,2017,Marine Transportation,673,24365,1842536725,3090823048.7
36000,New York,2017,Ocean Economy,24019.894,388291.795,14360901092,29820338835
36000,New York,2018,Marine Construction,213,2711,262832035,463964862.79
36000,New York,2018,Living Resources,742,5019,218765409,552308401.77
36000,New York,2018,Offshore Mineral Resources,139,254,16808670,38007870.09
36000,New York,2018,Ship and Boat Building,39,887,74345414,143065383.14
36000,New York,2018,Tourism and Recreation,22269.727,359193.823,12628444015,37001883453
36000,New York,2018,Marine Transportation,656,26245,1961499741,3333279741.8
36000,New York,2018,Ocean Economy,24058.727,394309.823,15162695284,41532509712
36000,New York,2019,Marine Construction,223,3222,332040979,582069598.95
36000,New York,2019,Living Resources,723,4923,222329727,558091419.48
36000,New York,2019,Offshore Mineral Resources,134,237,15864447,30572846.289
36000,New York,2019,Ship and Boat Building,38,977,87269867,163083396.26
36000,New York,2019,Tourism and Recreation,22221.915,361553.815,13510953581,23566023632
36000,New York,2019,Marine Transportation,680,27602,1942243124,3242959503.9
36000,New York,2019,Ocean Economy,24019.915,398514.815,16110701725,28142800397
36000,New York,2014,Marine Construction,205,2334,206663999,366246931.8
36000,New York,2014,Offshore Mineral Resources,135,270,23662477,73129017.642
36000,New York,2014,Ship and Boat Building,37,644,45344349,146687032.63
36000,New York,2014,Tourism and Recreation,19383.87,319388.848,9688796657.2,20980099580
36000,New York,2014,Marine Transportation,655,22963,1755063067,3080304812.8
36000,New York,2014,Ocean Economy,20894.87,348453.848,11813976489,24904801156
36000,New York,2015,Marine Construction,201,2569,248084847,471482749.46
36000,New York,2015,Offshore Mineral Resources,134,281,20871625,51833499.72
36000,New York,2015,Ship and Boat Building,38,663,49909235,115157747.01
36000,New York,2015,Tourism and Recreation,19938.16,333745.021,10376865994,38284485641
36000,New York,2015,Marine Transportation,664,23989,1883582007,3600744063
36000,New York,2015,Ocean Economy,21457.16,364082.021,12677141294,42794646333
36000,New York,2020,Marine Construction,242,3354,363387561,666930092.88
36000,New York,2020,Living Resources,713,4288,204968346,520013427.66
36000,New York,2020,Offshore Mineral Resources,125,161,12474738,20595299.565
36000,New York,2020,Ship and Boat Building,35,912,85946094,107267258.41
36000,New York,2020,Tourism and Recreation,21603.379,219817.177,7846306372.6,16851779381
36000,New York,2020,Marine Transportation,698,28480,1975181580,3039152272.6
36000,New York,2020,Ocean Economy,23416.379,257012.177,10488264692,21205737733
36000,New York,2008,Offshore Mineral Resources,162,573,37247858,149658663.53
36000,New York,2006,Tourism and Recreation,14319.716,222937.326,5808693164,13585493308
36000,New York,2006,Marine Transportation,585,22667,1484537058,2055511163.1
36000,New York,2006,Ocean Economy,15732.716,250999.326,7548717474,16231727278
36000,New York,2007,Marine Construction,190,1871,139113707,269904462.08
36000,New York,2007,Living Resources,449,1984,51129224,0
36000,New York,2007,Offshore Mineral Resources,157,466,25889122,93471987.084
36000,New York,2007,Ship and Boat Building,46,795,46179188,109526013.82
36000,New York,2007,Tourism and Recreation,14925.265,233362.042,6348815724,14314560703
36000,New York,2007,Marine Transportation,618,24439,1708964805,2620979898.4
36000,New York,2007,Ocean Economy,16385.265,262917.042,8320091770,17518619410
36000,New York,2008,Marine Construction,194,1893,146661743,270530520.34
36000,New York,2008,Living Resources,439,1959,54987930,117910472.18
36000,New York,2006,Living Resources,446,2447,71637501,179054062.31
36000,New York,2006,Offshore Mineral Resources,156,514,24165531,80681866.157
36000,New York,2006,Ship and Boat Building,43,714,38208436,94637144.978
36000,New York,2015,Living Resources,482,2835,97827586,0
37000,North Carolina,2005,Marine Construction,88,866,27293079,60483353.308
37000,North Carolina,2020,Marine Construction,99,668,36665749,69303104.832
37000,North Carolina,2020,Living Resources,243,2163.583,72309328,279865536.407
37000,North Carolina,2020,Offshore Mineral Resources,20,68.417,3100076,9236639.938
37000,North Carolina,2020,Ship and Boat Building,SUP,SUP,SUP,SUP
37000,North Carolina,2020,Tourism and Recreation,2793,38637.167,763302692,1578239672.398
37000,North Carolina,2020,Marine Transportation,117,1825.417,84939497,143682373.429
37000,North Carolina,2020,Ocean Economy,3342,45398.25,1063325360,2943365158.727
37000,North Carolina,2012,Marine Transportation,103,1652.583,116808466,244941685.62
37000,North Carolina,2012,Ocean Economy,2896,41592.333,781837790,1737906538.929
37000,North Carolina,2013,Marine Transportation,109,1746.583,117007262,278093985.139
37000,North Carolina,2016,Marine Construction,87,601.417,31000655,61501335.673
37000,North Carolina,2016,Living Resources,233,1938.25,57691462,241768858.899
37000,North Carolina,2016,Offshore Mineral Resources,15,82.25,3689196,10081212.876
37000,North Carolina,2016,Ship and Boat Building,78,1939.833,86367559,752387513.085
37000,North Carolina,2016,Tourism and Recreation,2634,42110.583,700045714,1529441341.346
37000,North Carolina,2016,Marine Transportation,112,1331,58079972,110471894.81
37000,North Carolina,2016,Ocean Economy,3159,48003.333,936874558,2705652156.689
37000,North Carolina,2017,Marine Construction,85,669.583,34310305,68112130.523
37000,North Carolina,2017,Living Resources,227,1934.833,58534034,259806827.959
37000,North Carolina,2017,Offshore Mineral Resources,19,86.917,4207357,12669879.677
37000,North Carolina,2017,Ship and Boat Building,79,2145.417,96438654,818259551.445
37000,North Carolina,2017,Tourism and Recreation,2611,42575,727835877,1589414406.964
37000,North Carolina,2017,Marine Transportation,104,1606.75,66564750,117920114.414
37000,North Carolina,2017,Ocean Economy,3125,49018.5,987890977,2866182910.982
37000,North Carolina,2018,Marine Construction,85,576.583,27004513,52334140.731
37000,North Carolina,2018,Living Resources,234,2041.417,63420624,262193213.501
37000,North Carolina,2018,Offshore Mineral Resources,18,62.417,2699346,8750445.106
37000,North Carolina,2018,Ship and Boat Building,SUP,SUP,SUP,SUP
37000,North Carolina,2018,Tourism and Recreation,2736,43007.583,760885258,1655549749.48
37000,North Carolina,2018,Marine Transportation,105,1574.833,75697045,158129226.737
37000,North Carolina,2018,Ocean Economy,3256,49483.5,1033528783,3030262842.013
37000,North Carolina,2019,Marine Construction,86,652.583,34658067,67219243.349
37000,North Carolina,2019,Living Resources,236,2218.167,69880222,282467217.836
37000,North Carolina,2019,Offshore Mineral Resources,19,69.583,3116478,10634933.006
37000,North Carolina,2019,Ship and Boat Building,74,2219.75,106822268,965689127.073
37000,North Carolina,2019,Tourism and Recreation,2768,44270,823223760,1798531317.018
37000,North Carolina,2019,Marine Transportation,108,1767.417,83396585,156216130.902
37000,North Carolina,2019,Ocean Economy,3291,51197.5,1121097380,3280757969.185
37000,North Carolina,2014,Marine Construction,95,625.5,30312085,59444095.625
37000,North Carolina,2014,Living Resources,172,1314.417,31140379,175911039.655
37000,North Carolina,2014,Offshore Mineral Resources,15,66.083,2939738,7427040.519
37000,North Carolina,2014,Ship and Boat Building,75,1614.75,66880499,530538423.928
37000,North Carolina,2014,Tourism and Recreation,2525,39355.417,610542060,1273899738.871
37000,North Carolina,2014,Marine Transportation,116,1728.417,119477880,268940650.461
37000,North Carolina,2014,Ocean Economy,2998,44704.583,861292641,2316160989.059
37000,North Carolina,2015,Marine Construction,89,588.917,28472174,56295979.218
37000,North Carolina,2015,Living Resources,169,1320.333,33870147,193951061.896
37000,North Carolina,2015,Offshore Mineral Resources,14,54.167,2594546,5842197.918
37000,North Carolina,2015,Ship and Boat Building,76,1822,78559553,667982818.17
37000,North Carolina,2015,Tourism and Recreation,2585,40581.833,651303604,1403021136.366
37000,North Carolina,2015,Marine Transportation,112,1384.583,70243853,139989715.852
37000,North Carolina,2015,Ocean Economy,3045,45751.833,865043877,2467082909.42
37000,North Carolina,2009,Tourism and Recreation,1889,31538,446144284,840800358.274
37000,North Carolina,2009,Marine Transportation,88,2177,150877508,424141017.748
37000,North Carolina,2009,Ocean Economy,2339,37147,705622478,1658332708.596
37000,North Carolina,2010,Marine Construction,102,575,22987197,41378467.3
37000,North Carolina,2010,Living Resources,167,1210,25543841,151039878.962
37000,North Carolina,2010,Offshore Mineral Resources,20,82,3443168,9959532.593
37000,North Carolina,2010,Ship and Boat Building,69,1247,52712904,226736158.269
37000,North Carolina,2010,Tourism and Recreation,2100,33122,479499425,912219916.2
37000,North Carolina,2010,Marine Transportation,89,1944,145587340,365352639.18
37000,North Carolina,2010,Ocean Economy,2547,38183,729773875,1706686592.504
37000,North Carolina,2011,Marine Construction,101,482,18093622,31829482.214
37000,North Carolina,2011,Living Resources,170,1275,26502595,147126734.783
37000,North Carolina,2011,Offshore Mineral Resources,21,78,3008196,7206639.612
37000,North Carolina,2011,Ship and Boat Building,70,1389,59703808,200629148.722
37000,North Carolina,2011,Tourism and Recreation,2331,34538,507883913,978603199.936
37000,North Carolina,2011,Marine Transportation,95,2044,145340390,325380209.566
37000,North Carolina,2011,Ocean Economy,2788,39808,760532524,1690775414.833
37000,North Carolina,2012,Marine Construction,103,538.583,20109747,36811143.487
37000,North Carolina,2012,Living Resources,171,1336.5,28354842,168958719.413
37000,North Carolina,2012,Offshore Mineral Resources,20,89.917,3722397,7050554.317
37000,North Carolina,2012,Ship and Boat Building,70,1506.417,67277569,220410267.916
37000,North Carolina,2008,Tourism and Recreation,1840,32579,452044108,848587256.97
37000,North Carolina,2008,Marine Transportation,81,2148,122671792,324130601.709
37000,North Carolina,2008,Ocean Economy,2293,40414,757194738,1741805767.816
37000,North Carolina,2009,Marine Construction,105,658,25770634,50939759.075
37000,North Carolina,2009,Living Resources,162,1237,24492186,156895124.874
37000,North Carolina,2009,Offshore Mineral Resources,20,101,4404129,11122249.522
37000,North Carolina,2009,Ship and Boat Building,75,1433,53933737,174434199.103
37000,North Carolina,2012,Tourism and Recreation,2429,36468.333,545564769,1059734168.176
37000,North Carolina,2013,Marine Construction,91,668.25,30332626,58372407.07
37000,North Carolina,2013,Living Resources,174,1300.75,30634146,185257628.55
37000,North Carolina,2013,Offshore Mineral Resources,16,105.583,4892986,9515028.727
37000,North Carolina,2013,Ship and Boat Building,70,1425.917,59643040,384930406.415
37000,North Carolina,2013,Tourism and Recreation,2512,38138.333,577588131,1149220146.659
37000,North Carolina,2013,Ocean Economy,2972,43385.417,820098191,2065389602.56
37000,North Carolina,2021,Marine Construction,101,688.417,39038144,73861001.004
37000,North Carolina,2021,Living Resources,244,2267.167,80186420,344218546.262
37000,North Carolina,2021,Offshore Mineral Resources,18,71.333,3442899,12153481.779
37000,North Carolina,2021,Ship and Boat Building,66,2443.667,123558467,1139840268.969
37000,North Carolina,2021,Tourism and Recreation,2873,43410.333,975878628,2258781455.793
37000,North Carolina,2021,Marine Transportation,121,2093.917,106581082,187481594.694
37000,North Carolina,2021,Ocean Economy,3423,50974.833,1328685640,4016336348.501
37000,North Carolina,2005,Living Resources,163,1477,24596077,146299275.026
37000,North Carolina,2005,Offshore Mineral Resources,17,83,3384457,8239177.686
